Designator,Mid X,Mid Y,Rotation,Layer
C1,105.5,-67.0,0.0,top
C2,164.5,-67.5,0.0,top
J1,129.92,-67.1275,90.0,top
J2,118.0,-84.7,0.0,top
J3,138.8,-76.9,-90.0,top
SW1,102.25,-96.25,0.0,top
SW2,102.25,-76.25,0.0,top
SW3,161.25,-96.25,0.0,top
SW4,161.25,-76.25,0.0,top
SW5,157.25,-86.0,0.0,top
